loc_lat,loc_lon
55.83305951675276,37.394667779425994
55.58716574443157,37.71801560532748
55.97657425448637,37.75471093213758
55.89746806654946,37.795928864647394
55.95168015385192,37.54071474576411
55.840232005292435,37.41250032611062
55.815300662620096,37.47242106180217
55.736694489053214,37.57682978264703
56.01979153922293,37.4728556734348
55.549031552196894,37.6639743238233
55.51885565878538,37.85642708884635
55.64733751956338,37.83424974988574
55.61688046329026,37.74101243015804
55.640386209901834,37.52832580244453
55.57188240461953,37.42701744314241
55.51237437258829,37.37945030031556
55.70076342198124,37.84157785188135
55.65814889054831,37.7556218529399
55.590912875526286,37.91014822535005
55.76607208760706,37.608422683465115
55.65388568867979,37.31319037545387
55.89658371288959,37.40183412027124
55.790210443940616,37.680296863402475
55.7325836356593,37.7584264637911
55.88375743860846,37.47363253664901
55.49315605326835,37.564939849859336
55.84721898858276,37.418881811294874
55.55971068951067,38.021564657511576
55.88545447568957,37.58775424356092
55.96906589719377,37.667585623229186
55.75981627887662,37.7093299227137
55.9355399443629,37.83890486825889
55.83627075416692,37.869656952737394
55.81044646780281,37.66258993326422
55.84773966412802,37.7137651138309
55.76299913187599,37.655841577283944
55.47978683193821,37.90713368359279
55.641400322568195,37.690807936189934
55.253263580295986,37.76974833470019
55.83749757126513,37.72349354687974
55.58270246618002,37.80782863695379
55.76795516120007,37.58174564366675
55.85689646677981,37.86333277532193
55.75539918246302,37.59148391646172
55.98006146391395,37.82513747766602
55.574343198967846,37.689340661675914
56.06800141739188,37.50659933562878
55.90367424252558,37.7972653633654
55.62789679880386,37.915229436179466
55.65995983264352,37.95761112209522
55.652792540405066,37.45006216177321
55.527604295619696,37.67686845821732
55.78226063979123,37.589279518387904
55.80500752380256,37.49693892218181
55.579250401601016,37.58031559055325
55.838732824097576,37.657812657734404
55.65991533916444,37.61273637542404
55.71596306175854,38.025504955972345
55.84347652085395,37.365970252443844
55.71792708038602,37.454968362572245
55.80623750241998,37.56653646091632
55.76795471797751,37.63344230521523
55.858358933875955,37.50580013937349
55.9388552214675,37.645993899357194
55.739168968396456,37.50986736515647
55.93974181881881,37.70719307909242
55.77982916467731,37.61122025551592
55.615391944242326,37.50563230324204
55.69160221065804,37.46959162188221
55.9774541223155,37.27253918243861
55.872857920076434,37.51321961209057
55.361109718239206,37.47008748709861
55.68585692454129,37.59734753563766
55.77813068401271,37.64265762025828
56.173569118134004,37.79116249787877
55.553869515068634,37.66742145316844
55.94991184906773,37.60760569642134
55.738392739478776,37.691056949302734
55.85801899533756,37.42554430942532
55.76122045610982,37.71954067133567
56.0141002039241,37.68744387171121
55.873748825145,37.891257425307124
55.94796844825515,37.8107021628549
55.85644331698977,37.661441104591674
55.93315394954405,37.62231710951016
56.03805470739389,37.82712421560959
55.78657500659272,37.49406493199841
55.930619927730866,37.66429215881246
55.75079363703893,37.721575939891956
55.69119857541401,37.54700519435351
55.43287010627842,37.655596191064504
55.7705460299606,37.58544039263645
55.6583264794576,37.519967397048845
55.41665980257739,37.739887799729075
55.753705012997784,37.65758634353459
55.64215744150166,37.24589785140852
55.60250508462752,37.72484233877314
55.644455863363284,37.45374182332826
55.84728026426382,37.6930921653796
55.70399815529633,37.59000552645606
55.85873664494228,37.74412652683838
55.962387149166375,37.714035009291685
55.52665694618612,37.75725767021934
55.931104682897015,37.31055181550813
55.48735173377426,37.78297196264873
55.884967057097995,37.53049085378546
55.86097607617903,37.51111756476518
55.5727791696578,37.471415246193644
55.649723819955675,37.396566350333124
55.74961609917731,37.730889541292484
55.858125081707264,37.52987642031397
55.79923544468356,37.632509352960355
55.54186888293265,37.839161166491486
55.76846872500461,37.74880353722585
55.700512705605384,37.47405247899861
55.75071106709183,37.81222831758414
55.714518235058286,37.591786130060704
55.58012387523231,37.64362252574176
55.83483286654243,37.6831714157821
55.792966096789435,37.873181406282626
55.839110615133805,37.51274028435922
55.649614539014486,37.68089035909054
55.64502763112773,37.56869622955965
55.633642309311085,37.83129038033804
55.454027609738354,37.44432133984882
55.60980222660925,37.62569865459919
56.02422667727273,37.80874003631872
55.62916804328702,37.72062121750176
55.87976445444368,37.67421965750233
55.520734813315975,37.45729306999348
55.95271598851247,37.44849139930674
55.43467634848553,37.6734994202514
55.716830373424536,37.50327751711783
55.722570027659515,37.87059762542953
55.74410624647169,37.71577049252959
55.9309771739922,37.69480826559701
55.965835975518694,37.47202810547478
55.77236720698091,37.87996631582477
55.57963054876853,37.61538577351317
55.5130641385371,37.52946767159387
55.687045101617564,37.56598045314479
55.717012520144515,37.48977486552294
55.8083847564018,37.605019271096566
55.84389538039481,37.588371708058034
55.97369489151982,37.913773605135205
55.932640228370815,37.775000128707184
55.62422077472732,37.50663159526796
55.82895757266936,37.67578885513918
55.72123589077389,37.614768701858324
56.00238238685904,37.864665195621484
55.98301808900572,37.605358576549456
55.681162358452276,37.5950847525627
55.69352194133749,37.58640374135688
55.85254500436453,37.59189424405229
55.935321577811116,37.73811420433174
55.75254112894486,37.58449864080692
55.631709008114434,37.57956976194837
55.81740784458659,37.50008139549148
55.74613830145601,37.581164332648335
55.823370217558505,37.70976072307502
55.87444223291359,37.40444661163158
55.44207573181909,37.6356597459056
55.799985063447046,37.74300092456325
55.91773542682525,37.72016914524847
55.933232664310545,37.69316498090018
55.82345640479665,37.46415785518618
55.77854337834899,37.45178527233097
55.865692417455755,37.56975317878719
55.6280144240999,37.612607470833645
55.7044362296844,37.7869999204751
55.742177415760025,37.44310630360543
55.77134557256256,37.57528179489635
55.95616593217765,37.91028300992732
55.973989756412664,37.36262304681796
55.58064425420138,37.64866602149037
55.61499117019665,37.72462665903517
55.94595291478117,37.47772625330726
55.59183233920015,37.53713523466602
55.742670929574615,37.7031458853976
56.01912585816351,37.635516068575384
55.93450265378729,37.814480089816264
55.759995451760865,37.71384393866337
55.587182551996726,37.474313630330144
56.00083024781111,37.652564035313226
55.48041005853391,37.758737220897196
55.7292787763738,37.53338247640919
55.630063634528895,37.691033235516386
55.66822729876905,37.64233925086467
55.74606595041869,37.79871585542499
55.725227415321655,37.76841770966764
55.64124181156954,37.60806859237632
55.714161915616074,37.8069041997908
55.658711428704144,37.907084488947966
55.88041262859081,37.511772072932516
55.873699942137044,37.59997128242158
55.72498972732283,37.37740243135932
55.630314317831655,37.38046962054624
55.650168729744365,37.68053438373333
55.57434479265833,37.55289447465447
55.796031258659575,37.591930736846315
55.811824644367974,37.58601308446936
55.90406703552385,37.81092642466977
55.845015335485606,37.818007623313235
55.73160800576803,37.52365293594055
55.821720015694694,37.67327486021105
56.06502056081333,37.82594711894886
55.81351874649419,37.587652299012326
55.62961812123969,37.866617049899375
55.44360111190063,37.52630987056278
55.47481004756707,37.69646826967225
55.488892597984226,37.45290203534517
55.50165000907763,37.803163745611506
55.788899976439495,37.82317752014397
55.63884091012244,37.77539924883229
55.81744415049553,37.6601800307792
55.458791950556,37.74454843629023
55.9593924465997,37.688429165912986
55.759509303186775,37.83351364783545
55.716392453292464,37.61419858253995
55.77990364233145,37.49741674635706
55.990988610767715,37.37228731215171
55.80510436318383,37.60372091983825
55.80596510161324,37.63708369009262
55.94803068996351,37.6216754913304
55.86737330079859,37.72526700764414
55.78397958450912,37.6970492180351
55.88549808003618,37.70334385716659
55.778311489449926,37.60635939641234
55.764958586193686,37.760677094771964
55.75438653608883,37.670216994001464
55.93264991935095,37.5431454686895
55.80040173295372,37.62403627436808
55.716869120894806,37.821390737184885
55.80272990790236,37.790394394586556
55.87825087598208,37.779196868855465
55.71405478175671,37.5467735611828
55.81173482374794,37.72241127125457
55.65569579257432,37.743558900247464
55.777017912664725,37.65195073413861
55.522211034337616,37.50126287767889
55.74474053723905,37.622835111433865
55.96669793342565,37.48655398016436
55.53468888269851,37.47494850479019
55.78838598625434,37.570273771072046
55.84739586401315,37.39710849441436
55.91523344585133,37.85257863496198
55.64086214503627,37.52117052795798
55.887522224083874,37.87721184400873
55.6240655476616,37.592285428513456
55.91891180915285,37.721919966621385
55.853968010458026,37.28994136440307
55.89094660488613,37.41343214801607
55.58329342836178,37.74975629188646
55.83745420012264,37.58715490412329
55.70044853234708,37.691644915415786
55.735027279414936,37.41768981270632
55.83784997701419,37.57448494979118
55.89864054826075,37.82186913307715
55.82092596963101,37.65897494571056
55.72184745351345,37.348224223265696
55.905066065447855,37.776182447869104
55.75826891771482,37.61796351671023
55.85733129746205,37.55308041866023
55.479316875466445,37.55554175728569
55.93174292171134,37.523185557879366
55.67407085105818,37.83507811189242
55.681866684686455,37.50861291266608
56.003003277183915,37.95965852302997
55.58396266435607,37.762452105668416
55.7701814817293,37.687308264870424
55.67724787631112,37.49195348238143
55.88378302048363,37.76607065295134
55.980888256940204,37.653932718958586
55.79755265845368,37.72601234791915
55.953421858892035,37.60382148158821
55.968755766381484,37.77944338342682
55.79746503334726,37.73838340843964
55.71511613276749,37.6974011667743
55.56572056904287,37.48652415322373
55.61099316065675,37.760887363175904
55.765463372808775,37.86360673605449
55.86757154604186,37.68759536407126
55.80730547180682,37.44142040997514
55.78073941683706,37.439750522858
55.67807819485736,37.454552628271216
55.66370015553106,37.65490726293132
55.76881208748573,37.490519226890726
55.981547044996404,37.65121500778774
55.478014409698375,37.53121017433833
55.452425700421124,37.59663660343363
55.90315583088442,37.45420922653186
55.60459530661222,37.835508389227705
55.85484977619435,37.38535133615003
55.45874370490584,37.50936905842173
55.69598147600107,37.69790206608214
55.61533768791722,37.64660502182564
55.733390984750315,37.30879164103039
55.97407270479878,37.5754820802576
55.76382316355033,37.52583659427616
55.743155302861055,37.63946489425013
55.44519319454525,37.81850293506774
55.6695392183258,37.7787064562724
55.93897236597351,37.744222639320945
55.69799282638825,37.42992654985827
55.792124312995966,37.318235907649445
55.95962918724065,37.736146013953764
55.519321863598634,37.48710749320461
55.892377075519825,37.85184751240703
55.66313525879643,37.748439669671924
55.77652193955805,37.68755644083154
55.62003864746114,37.60863129759681
55.965065909808196,37.67309446842539
55.62921764946185,37.55845506187713
55.72781260803688,37.817708310472185
55.67906447182886,37.653891775950896
55.748044293325556,37.67941799799051
55.68017955491646,37.431551264708574
55.89027588857151,37.67303421026235
55.852845650934796,37.4159358452211
55.86613957717368,37.5115158587188
55.58157131150073,37.25580143541666
55.81635859948573,37.41769007747615
55.83599735895989,37.605823081487124
55.82072222016511,37.86769517938129
55.649822011701275,37.78141963320802
55.733751411076945,38.016521981603496
55.79849304507869,37.784208203350275
55.73562501644064,37.66655694681222
55.7019307482214,37.59664911957746
55.59907467286687,37.51705611460954
55.72645698660264,37.7381855205089
55.52884826531701,37.678767278187664
55.71807144223847,37.40428795385902
55.7003415798798,37.55976629670099
55.66560856644397,37.77426303887969
55.59696638993972,37.91040947280963
55.72047563975105,37.58625409772285
55.78759337920535,37.723484091295965
55.76155178628326,37.667301536260574
55.70622270039113,37.66283346845714
55.80003303290768,37.60079411358503
55.7522016377888,37.80567521328181
55.77229494159009,37.686527388816295
55.90693806423184,37.44813820951802
55.67190781452272,37.64815032939515
55.773977136070975,37.63471520058479
55.68107447850552,37.778610298583374
55.98746201927536,37.78512738106032
55.58521026380942,37.553510447549165
55.725428629985004,37.656001419342644
55.51406572344438,37.68380959164072
55.72808005598183,37.89297485010158
55.7734887364646,37.90918665339663
55.712510944206265,37.889941651855366
55.79856468463869,37.240976284960624
55.78793721321062,37.77974230504228
55.85079365305279,37.572060872850024
55.88980720790801,37.5475726339295
55.7849036532624,37.834467350314476
55.6283634174934,37.471632983261486
55.835845041013904,37.63730327060042
56.13035375527683,37.682603281331986
55.58196915654591,37.57334289977361
55.7399965124712,37.49352447209093
55.85143815120477,37.61925251474697
55.66128870051789,37.763761496555944
55.45343305761766,37.28748231943724
55.94316424028426,37.724548278255334
55.39261498471287,37.803637632192796
55.95755256402417,37.79615277269201
55.81096450799738,37.42595583918537
55.6924053585647,37.47153226701939
55.76035109028228,37.531967525043456
55.90375081271811,37.762148492208205
55.78223345459375,37.720826429253314
55.6200360044543,37.826867373476134
55.678553075827566,37.691894705853244
55.68727670075211,37.50565814469838
55.753370577505954,37.416519947483515
55.6884605671256,37.43834566095497
55.763190366487215,37.360564600958604
55.790745545780155,37.68597440262104
55.628839404472664,37.77674867833377
55.741260254842146,37.73834048574188
55.66490488489465,37.48643496753265
55.87382703890732,37.43241485767096
55.82060661243672,37.69042597419127
55.73161939579483,37.74966934952654
55.82100750901956,37.443374515174426
55.65296579555554,37.492856566103185
55.818335331649784,37.40315768084447
55.809671406805535,37.62737045725988
55.98317007896481,37.44486547172685
56.1443220999993,37.928112805684265
55.83141821209221,37.66274575044998
55.732368138829415,37.585252523363
55.76016507631421,37.58431450731333
55.72411596739338,37.766790792983706
55.64704555347601,37.73339701928722
55.744076379404106,37.48086348452694
55.550442107478396,37.613425371659
55.61611989572364,37.69921917058963
55.59664890944021,37.6177540227248
55.73286311623934,37.527725096872715
55.74675639280551,37.75839593976282
55.6149129663972,37.6869363755144
55.59218282656089,37.35480090930058
55.842415363721734,37.65845613990831
55.65348163255728,37.546640406437255
55.993050805559406,37.54210823559077
55.34413442772646,37.57981982691908
55.42800613584054,37.666428952133195
55.74004669009818,37.65514559729863
55.73137833232376,37.54545771775504
55.952188947197044,37.731835648367806
55.82309879963411,37.61861926934691
55.662195096500454,37.58866662881137
55.736810645472325,37.479797460371735
55.52882535360513,37.633021794960065
55.61988033506401,37.53620691301466
55.77849605497239,37.83198745336729
55.87200195416037,37.79279077156236
55.577633452597226,37.711026576736174
55.632078208716464,37.6318062280135
55.729936532814506,37.42229310512261
55.87831774917972,37.893043112187414
55.690005593650234,37.649804064419115
55.55135891441,37.71603144899906
55.76048761622056,37.93119118804216
55.78442177799868,37.52093779214497
55.70110439422432,37.830775079847974
55.55949778414037,37.71396138263079
55.84647272196422,37.52248342765964
55.86770110298997,37.39066845924726
55.905102261907814,37.79496779889032
55.81368302094561,37.385524738884286
55.74429793467267,37.638808356410955
55.58897287745954,37.29882266811671
55.61453893186849,37.73833524140494
55.4201331714775,37.60577349995678
55.9657451816866,37.31714923730293
55.84278614019334,37.51618591969412
56.182308079245885,37.57869787567564
55.939220821748044,37.61226111455102
55.821456151091525,37.86375302267478
55.772872421385465,37.693174138146205
55.79168417294372,37.452583379453884
55.737413145477795,37.484730740870724
55.85389034658147,37.647521318339635
55.838969556238055,37.803105617547295
55.78525729341081,37.247955873721
55.70883347053214,37.817501003596355
55.55952524182718,37.844887289464964
55.66308403737665,37.730760014911844
55.76488254857477,37.8710208628583
55.844740743166696,37.523499680974034
55.66430077415797,37.67642639242346
55.62123639669387,37.72835593248085
56.03365001742645,37.459950468643896
55.80951908114371,37.359740304367016
55.47115387153187,37.691011213430464
55.8711596386332,37.55168102105318
55.70387849815267,37.590292931313435
55.60543756954298,37.59218812916531
55.84562817288017,37.67345645755902
55.98271906229608,37.56034340796699
55.62480790769061,37.60298192314321
56.007574531809624,37.78820081624873
55.50552444084829,37.626069227268474
55.54094689440238,37.73573300463163
55.86164672077806,37.290153805313096
55.71744500611133,37.678285039740096
55.61803466000073,37.49906113868657
55.64891007323047,37.63711448616853
55.68327669588188,37.75340715712654
55.88587821212768,37.60421169755059
55.60883014973096,37.52085094641717
55.92055706605477,37.50083960598679
55.62270828674968,37.53121734249933
55.72364959585984,37.65054518193632
55.796662463296684,37.647275681346464
55.89865150541654,37.65552538706259
56.10741485380784,37.605133921361535
55.65026262784679,37.375577305037304
56.104720129317414,37.686239841332416
55.90535026297218,37.4343215188952
56.020275634644086,37.56417878659088
55.93318115874371,37.31088035688123
55.72441179726548,37.88221970483173
55.73561072140185,37.798541508740406
55.48997215239541,37.865614035155374
55.798023871367825,37.60750276944249
55.78082592023684,37.56603200816418
55.73605880254929,37.79812705272989
55.78894267120608,37.688362171141875
55.42619724110804,37.50870594688451
55.96826788565749,37.474972854430014
55.812169602210496,37.81531755140735
55.58156146465812,37.60496215737898
55.75694940887699,37.89023712742755
55.56446923423142,37.71993971620783
55.87114461591544,37.74277182103138
55.66162949326928,37.541487095955276
55.9675082432354,37.21311436800774
55.911687006177495,37.505213318804884
55.76258402952687,37.66944227061307
55.70187076523874,37.687510911693785
55.862422415020625,37.5582469346844
55.84781321098678,37.61528441038464
55.995299558399786,37.62670289971748
55.70204461241964,37.6985577264225
55.84607110403746,37.72582149429809
55.70180240521242,37.56149924090962
55.897638520314715,37.42647972188564
55.63756509400811,37.53706880975022
55.79585936192231,37.57103683280096
55.41195149827093,37.76335596745713
55.69478593345116,37.657973146731635
55.99447600790742,37.854255328329494
55.3257880956204,37.616157397169324
55.642746240661,37.3542305781515
55.92357323993229,37.57973353302133
55.81880826892913,37.85592729384732
55.60706257992023,37.71527305481329
55.79880307058773,37.52563561694147
55.6278587659094,37.652212786230386
56.07755028840655,37.67165010904483
55.42269086294209,37.54748569592536
56.02579292871765,37.45466586984883
55.65690128919637,37.548579648390344
55.67965389904682,37.57607949018123
55.539926435050845,37.680899905759276
55.98085970673135,37.60297738998368
56.05410040320032,37.500137816595704
55.84553383076648,37.69372123004254
55.57800313334894,37.58574286805457
55.624910338345586,37.42386537570402
55.622525229282324,37.69328666939285
55.60201560266925,37.58562901060703
55.6979918572562,37.77207284505791
55.71230214221228,37.65148793237568
55.780360957937745,37.769000859476876
55.75039392935941,37.55733476859325
55.8040530502529,37.60769623237659
55.44485005146666,37.81048676720805
55.83557024087602,37.51500283012854
55.76156508619946,37.92838857958543
55.62333686827816,37.632377190071054
55.69933704700405,37.659389301010606
55.637720286542475,37.46014631067982
55.84285169666671,37.540211869286416
55.575204904266535,37.505032208190144
55.829163590349474,37.70521917242846
55.797623826263994,37.69455465172366
55.839663837124,37.61796199599708
55.66667876124861,37.64759526283783
55.86956705553636,37.43849966069643
55.73584778999486,37.57663181323778
55.738399014725715,37.50003377168549
55.56186361753021,37.56581463868643
55.69144720114887,37.68354686369742
55.732975384440614,37.471233394148946
56.05424370409147,37.70672666791537
55.72889196495305,37.511328187944294
55.76237725621374,37.42920510395948
55.70357023926909,37.71511036506932
55.83554495075923,37.84211024568959
55.69008385539488,37.7900078650579
55.801365089381704,37.772298192092634
55.68390732930399,37.71675359388311
55.857886027398564,37.61896579387753
55.89713138793555,37.68614765523187
55.65750155887242,37.67648710539525
55.81365173318666,37.58965373986249
55.613231940487566,37.715186577368314
55.699910541147105,37.70226284017585
55.77613765654993,37.54626253444698
55.64882583621212,37.82057989983219
55.718934610583474,37.50886118656441
55.76066886283777,37.480679423546256
55.86170994920165,37.74683167317801
55.54266917216334,37.6638695688242
55.7247867098105,37.602757729051035
55.835327141010154,37.8579011602081
55.891189243940374,37.72686043961058
55.79129829747764,37.64804121991861
55.67789864101176,37.60826734858309
55.826308541808814,37.637265320357564
55.839643320952185,37.611985204327254
56.07421340505546,37.63696476886337
56.02112517055406,37.52633343513142
55.59669988132596,37.71341279385818
55.60011533961546,37.78104369146003
55.94085203773912,37.778578273564
55.735230310056245,37.57553391607121
55.86366549951201,37.42932562373353
55.65708900266788,37.510840570990425
56.0008426092682,37.51658796765181
55.607035122070684,37.542563599691306
55.54581790435262,37.558078217300334
55.83528212397535,37.30951523701861
55.85958206742554,37.72916890246332
55.6559733958194,37.510091584854194
55.76157612111701,37.31656339071222
55.532914783565765,37.688854899217695
55.91391404017801,37.71403710605612
55.71253263582034,37.657895730833076
55.749618367224585,37.497497818213816
55.87403228895244,37.780328616187596
55.76146346223255,37.5336735046881
55.77876896905526,37.64788968882739
55.41524949743469,37.66463605070994
55.680099264871586,37.58599812759769
55.8108853090862,37.78716501995315
55.766138387568674,37.444164561208275
55.527679706040374,37.688062958650626
55.41290739001927,37.5476167087431
55.48220599855582,37.703888413550274
55.63436291653573,37.65841089912637
55.890709844905174,37.52992390778275
55.75297026598288,37.80294335559494
55.69547532349735,37.51474537387983
55.73824402445213,37.76805880152672
55.72097313742776,37.60725606503627
56.02648092857358,37.67047685194808
55.92334405392594,37.86720343147743
55.85802818026912,37.45764043678859
55.91184012394899,37.59610138376916
55.53348723856605,37.918550265897835
55.94182501653306,37.42991426919026
55.94710953975478,37.595959778622394
55.752035394659764,37.782975407656636
55.782006278745776,37.58622407705985
55.67984652580329,37.61179348040514
55.68902193619174,37.838157160838435
55.64695179152152,37.75911447429725
55.724931372196586,37.51533058674512
55.73256829722902,37.66518269410192
55.79001036844837,37.50944376937384
55.871098324377314,37.61459447723371
55.870309455142205,37.68318405195121
55.71424588695726,37.592073259955136
55.72466836584369,37.70520894354753
55.92552414439634,37.42821706127807
55.743477204444595,37.51790832103655
55.8098945105482,37.48436562570771
55.82675730767805,37.57955799676783
55.69986756012353,38.016115021248424
55.66766046537795,37.83693204981914
55.696329620432024,37.490357130768444
55.53653216849004,37.66865484045645
55.900948801991525,37.45157899101413
55.570483594506165,37.79016502738358
55.59941889356207,37.666497554638504
55.74317401258866,37.51911989631118
55.76021306232524,37.743221226177276
55.58533734851633,37.60455315955709
55.66993501934387,37.62047401901405
55.80157857487892,37.51132848468428
55.88227150088474,37.665975925403735
55.58988671177299,37.76044522425654
55.91842754992839,37.28118719811972
55.770387673890916,37.426455213144585
55.53736913086848,37.626214304005764
55.596821583270035,37.54870761721251
55.76406225205286,37.704390753570486
55.80500509686629,37.373913913265966
55.53236903175704,37.665329567395915
55.71148520715809,37.72586298271844
55.77942389944753,37.57328181980808
55.62924502817128,37.77378189181654
55.872025892509896,37.688192276087385
55.869250157684874,37.5401623201769
55.69034132437586,37.78185825184232
55.684954013495656,37.432756591423775
55.98743137989183,37.544533944257964
55.94289101738016,37.61805349339037
55.80593439759608,37.75471235506065
55.607697098266186,37.5055325089686
55.940813404180645,37.56629647462564
55.95625694858831,37.6765810758243
55.88159975919301,37.53251894210402
55.64828621210471,37.59019133175753
55.61557893618533,37.82535520642773
55.63019535702353,37.81357790349391
55.7170341460061,37.70942433187127
55.75434394477178,37.61868100150657
55.64497496498801,37.841870467322416
56.031421998295436,37.49357277789465
55.68126431877561,37.91382339803043
55.59697160461715,37.621715447090864
56.010132822728096,37.816250066367694
55.709453463158994,37.68650397856767
55.58393590849471,37.46788844902987
55.404888864330076,37.59667011691053
55.711174480833876,37.51122659615003
55.80693076247919,37.645172487342386
55.845405575030014,37.467669181516214
55.78639271983584,37.63566983884478
55.62660424584508,37.87371463959839
55.89153710929024,37.710132207758036
55.98171980559089,37.434708709316965
55.62362159087422,37.50208837519203
55.8136388207402,37.7700420394276
55.83966372258509,37.719949198777414
55.652449404385564,37.78042551564611
55.54971316381939,37.552209655960034
55.7669511754596,37.62805625850613
55.637716855800186,37.64336603042824
55.49967000234265,37.45706156517925
55.771650288896716,37.87390719733861
55.8947280460122,37.87524922848893
56.01087859089283,37.39940026410653
55.96063940232725,37.638736299262824
55.90381436593482,37.88440052542247
55.521174484986894,37.77422487927897
55.836980598515616,37.83193167441233
55.705809400924906,37.45900723495342
55.51465108785771,37.539676591531844
55.68705779608385,37.6706472682504
55.48603191221946,37.78725032588305
